# Time[s], Amplitude[v]
0.000000000000000000e+00,1.123199949688569202e-06
4.999999999999999774e-07,1.193399946259887597e-06
9.999999999999999547e-07,1.368899968383630141e-06
1.500000000000000038e-06,8.423999793194525494e-07
1.999999999999999909e-06,2.106000124513229874e-07
2.500000000000000205e-06,-3.509999828565923963e-07
3.000000000000000076e-06,-6.668999776593409733e-07
3.499999999999999947e-06,-6.318000100691279100e-07
3.999999999999999819e-06,-2.457000141475873724e-07
4.500000000000000114e-06,4.211999885228578700e-07
5.000000000000000409e-06,1.017899935504828995e-06
5.499999999999999857e-06,1.614599975710007138e-06
6.000000000000000152e-06,1.439099987692315995e-06
6.499999999999999600e-06,8.774999378147185865e-07
6.999999999999999895e-06,8.072999867181352170e-07
7.500000000000000190e-06,6.317999327620782932e-07
7.999999999999999638e-06,5.615999657493375750e-07
8.499999999999999933e-06,4.563000038615427678e-07
9.000000000000000228e-06,2.457000050526403462e-07
9.500000000000000523e-06,-2.106000169987965005e-07
1.000000000000000082e-05,-4.211999817016476533e-07
1.049999999999999942e-05,-7.721999372733990239e-07
1.099999999999999971e-05,-4.211999657854903574e-07
1.150000000000000001e-05,3.861000027427508072e-07
1.200000000000000030e-05,1.439099937670107457e-06
1.250000000000000060e-05,2.316599941423191718e-06
1.299999999999999920e-05,2.843099880465160772e-06
1.349999999999999949e-05,2.843099857727793312e-06
1.399999999999999979e-05,2.667599933374731353e-06
1.450000000000000009e-05,1.754999948389013383e-06
1.500000000000000038e-05,5.264999867904407819e-07
1.550000000000000068e-05,-2.106000192725332570e-07
1.599999999999999928e-05,-8.423999770457157399e-07
1.650000000000000127e-05,-1.193399959902308242e-06
1.699999999999999987e-05,-1.439099964954948535e-06
1.749999999999999847e-05,-1.298699969538574831e-06
1.800000000000000046e-05,-8.774999810157169080e-07
1.849999999999999906e-05,-5.966999833617591765e-07
1.900000000000000105e-05,7.020001703494926968e-08
1.949999999999999965e-05,6.668999731118674602e-07
2.000000000000000164e-05,9.125999804382445629e-07
2.050000000000000024e-05,8.423999679507688196e-07
2.099999999999999884e-05,7.721999850218708585e-07
2.150000000000000083e-05,7.019999566182377663e-07
2.199999999999999943e-05,7.019999816293420355e-07
2.250000000000000142e-05,5.264999958853878081e-07
2.300000000000000002e-05,-7.019997156021417838e-08
2.349999999999999862e-05,-8.072999617070308421e-07
2.400000000000000061e-05,-1.228499943408678442e-06
2.449999999999999921e-05,-1.228499941134941739e-06
2.500000000000000120e-05,-1.123199951962305906e-06
2.549999999999999980e-05,-6.317999623206560754e-07
2.599999999999999840e-05,-1.755000039338483592e-07
2.650000000000000039e-05,-7.019999657131847396e-08
2.699999999999999899e-05,3.860999800053832417e-07
2.750000000000000098e-05,2.807999703691166529e-07
2.799999999999999958e-05,2.105999783452716656e-07
2.850000000000000157e-05,-1.403999681315326523e-07
2.900000000000000017e-05,-2.456999845890095373e-07
2.949999999999999877e-05,-3.509996759021305664e-08
3.000000000000000076e-05,2.456999550304317551e-07
3.049999999999999936e-05,5.264999617793364069e-07
3.100000000000000135e-05,5.615999521069170357e-07
3.149999999999999995e-05,2.807999612741696267e-07
3.199999999999999855e-05,3.509999828565923963e-07
3.249999999999999715e-05,4.913999919153866400e-07
3.300000000000000253e-05,6.317999714156031016e-07
3.350000000000000113e-05,1.158299969574727507e-06
3.399999999999999973e-05,1.719899942145275511e-06
3.449999999999999833e-05,1.790099950085277635e-06
3.499999999999999693e-05,1.509299977442424279e-06
3.550000000000000231e-05,8.072999708019778683e-07
3.600000000000000091e-05,2.105999942614289350e-07
3.649999999999999951e-05,-1.404000090587942438e-07
3.699999999999999811e-05,-3.159000038976955503e-07
3.749999999999999671e-05,-2.456999868627462938e-07
3.800000000000000209e-05,-1.404000045113207307e-07
3.850000000000000069e-05,2.456999663991154849e-07
3.899999999999999929e-05,9.125999827119812666e-07
3.949999999999999789e-05,1.052999978128354971e-06
4.000000000000000327e-05,6.668999549219734078e-07
4.050000000000000187e-05,1.052999937201093459e-07
4.100000000000000047e-05,-3.159000198138528461e-07
4.149999999999999907e-05,-7.721999918430810752e-07
4.199999999999999768e-05,-8.423999565820849839e-07
4.250000000000000305e-05,-8.774999446359288032e-07
4.300000000000000165e-05,-7.019999497970275496e-07
4.350000000000000026e-05,-5.966999992779165252e-07
4.399999999999999886e-05,-2.457000073263771028e-07
4.449999999999999746e-05,3.509999942252761526e-08
4.500000000000000283e-05,3.510003580231568697e-08
4.550000000000000144e-05,-2.456999936839565635e-07
4.600000000000000004e-05,-6.668999662906571376e-07
4.649999999999999864e-05,-1.088099968455935494e-06
4.699999999999999724e-05,-1.017899960515933370e-06
4.750000000000000262e-05,-9.125999463321931618e-07
4.800000000000000122e-05,-5.966999651718652299e-07
4.849999999999999982e-05,-5.966999833617591765e-07
4.899999999999999842e-05,-9.476999503021943298e-07
4.949999999999999702e-05,-1.649699950121430524e-06
5.000000000000000240e-05,-2.141099930668133328e-06
5.050000000000000100e-05,-2.176199941459344819e-06
5.099999999999999960e-05,-2.105999922150658541e-06
5.149999999999999820e-05,-1.719899923955381458e-06
5.199999999999999680e-05,-1.052999978128354971e-06
5.250000000000000218e-05,-4.913999828204396138e-07
5.300000000000000078e-05,-4.211999657854903574e-07
5.349999999999999938e-05,-5.615999907604418441e-07
5.399999999999999798e-05,-7.019999952717625748e-07
5.450000000000000336e-05,-5.966999697193387430e-07
5.500000000000000196e-05,-7.019999429758173065e-08
5.550000000000000056e-05,1.052999959938461025e-07
5.599999999999999916e-05,2.807999817378003827e-07
5.649999999999999776e-05,7.721999782006605359e-07
5.700000000000000314e-05,1.052999998591985727e-06
5.750000000000000174e-05,1.263599983758467715e-06
5.800000000000000034e-05,1.298699946801207160e-06
5.849999999999999894e-05,1.298699974086048238e-06
5.899999999999999754e-05,7.721999645582399966e-07
5.950000000000000292e-05,2.807999840115371393e-07
6.000000000000000152e-05,-2.105999897139554484e-07
6.050000000000000012e-05,-3.509999919515394225e-07
6.099999999999999872e-05,2.807999999276944351e-07
6.150000000000000410e-05,1.228499945682415358e-06
6.200000000000000270e-05,1.790099936442857202e-06
6.250000000000000130e-05,1.860299958025279971e-06
6.299999999999999990e-05,9.827999610934058205e-07
6.349999999999999850e-05,-2.105999783452716656e-07
6.399999999999999710e-05,-1.474199925723951276e-06
6.449999999999999570e-05,-1.474199959830002677e-06
6.499999999999999431e-05,-1.228499941134941739e-06
6.550000000000000646e-05,-5.264999504106526771e-07
6.600000000000000506e-05,6.318000282590219624e-07
6.650000000000000366e-05,1.474199930271424895e-06
6.700000000000000226e-05,1.825199933591648047e-06
6.750000000000000086e-05,1.649699968311324576e-06
6.799999999999999946e-05,1.439099964954948535e-06
6.849999999999999806e-05,1.333799968961102380e-06
6.899999999999999667e-05,1.930499922764283668e-06
6.949999999999999527e-05,2.421899912405933922e-06
6.999999999999999387e-05,3.018599870756588830e-06
7.050000000000000602e-05,3.158999913921434369e-06
7.100000000000000462e-05,3.018599866209114999e-06
7.150000000000000322e-05,2.492099906703515613e-06
7.200000000000000182e-05,2.105999944888026424e-06
7.250000000000000043e-05,1.474199939366371921e-06
7.299999999999999903e-05,1.228499984335940166e-06
7.349999999999999763e-05,9.827999610934058205e-07
7.399999999999999623e-05,7.721999509158194573e-07
7.449999999999999483e-05,4.211999953440681396e-07
7.499999999999999343e-05,2.457000073263771028e-07
7.550000000000000558e-05,3.860999936478037810e-07
7.600000000000000418e-05,3.861000027427508072e-07
7.650000000000000279e-05,7.721999509158194573e-07
7.700000000000000139e-05,1.158299971848464423e-06
7.749999999999999999e-05,1.474199946187582032e-06
7.799999999999999859e-05,1.333799966687365676e-06
7.849999999999999719e-05,1.263599954199889933e-06
7.899999999999999579e-05,1.263599947378679610e-06
